episode,total_reward,success_rate,avg_util,avg_imbalance,avg_response_time,deployed_pods,avg_available_nodes,min_available_nodes,safety_compliance_rate,safety_compliance_rate_after,z3_unsafe_prevented,epsilon,minikube_avg_cpu,minikube_avg_mem,minikube-m02_avg_cpu,minikube-m02_avg_mem,minikube-m03_avg_cpu,minikube-m03_avg_mem,minikube-m04_avg_cpu,minikube-m04_avg_mem,minikube_avg_rt,minikube-m02_avg_rt,minikube-m03_avg_rt,minikube-m04_avg_rt
514,-5.953817718779154,10.0,25.638888888888882,11.875263117170846,6262.215439665144,4103,4.0,4,6.25,100.0,15,0.037279101190804395,49.82352941176471,77.35294117647058,26.0,69.0,18.294117647058822,52.52941176470588,15.0,48.0,54.47071400412824,100.0,100.0,15.252452009008266
515,-5.849876525290746,95.0,27.27941176470588,13.715936521001327,480.25885064699276,4122,4.0,4,41.17647058823529,100.0,10,0.03690807563520157,50.63157894736842,68.15789473684211,23.10526315789474,66.89473684210526,17.210526315789473,37.15789473684211,18.157894736842106,39.47368421052631,26.695714734102552,33.653100842983754,15.859814627267616,24.00688883759645
516,10.059940883510464,10.0,27.27631578947369,14.709678647066413,6218.942206049656,4124,4.0,4,100,100,0,0.0368158976701791,54.49999999999999,68.5,27.0,82.0,23.0,48.0,23.0,42.0,10.171669993724208,100.0,100.0,100.0
517,16.06679094540699,45.0,31.874999999999996,13.167651941492252,2937.0196479940205,4133,4.0,4,29.411764705882355,100.0,12,0.036449482213481765,47.57894736842105,56.78947368421052,20.57894736842105,63.42105263157896,21.47368421052632,49.94736842105262,16.052631578947366,28.999999999999996,21.41191777643851,17.76499199331738,40.0294306629803,100.0
518,9.82398990131981,20.0,26.421052631578952,12.967292536260425,4333.330967733912,4137,4.0,4,50.0,100.0,1,0.03637663790505567,46.0,53.25,15.0,48.0,20.0,58.5,1.0,1.0,79.74683699649177,100.0,54.953493997163605,100.0
519,9.572660207350562,50.0,20.5,16.657885533969505,6860.205703749671,4147,4.0,4,62.5,100.0,3,0.0361408978042713,47.099999999999994,57.49999999999999,18.2,49.59999999999999,18.6,58.20000000000001,22.200000000000003,58.79999999999998,40.234936999040656,14.53221280244179,100.0,27.640586198831443
520,-10.75292123246965,65.0,26.525,13.17156528287365,7300.045855095959,4160,4.0,4,20.0,100.0,12,0.03578120037972283,48.764705882352935,70.17647058823529,30.529411764705884,66.47058823529412,23.882352941176475,50.82352941176471,20.941176470588236,52.470588235294116,19.982465077863218,11.240631534467237,25.377860004216647,72.32357715435613
521,-23.70841578267668,60.0,31.029411764705884,12.57626440280421,4006.663738295388,4172,4.0,4,12.5,100.0,14,0.03542508289494029,47.22222222222222,65.72222222222224,39.27777777777777,62.944444444444436,33.38888888888889,64.77777777777777,33.05555555555555,77.22222222222221,39.190812583789615,12.239151168614626,88.33842100163263,32.693325242144056
522,9.842219641521579,10.0,38.236111111111114,8.350696209236236,3598.0738470542647,4174,4.0,4,100,100,0,0.03538966666831608,50.0,65.0,51.0,76.0,32.0,52.0,26.0,69.0,11.323216996970586,100.0,100.0,100.0
523,2.9235281876428303,20.0,39.75,10.96300597464035,4122.872810497938,4178,4.0,4,50.0,100.0,1,0.03530128093158595,52.0,66.75,37.75,53.75,37.0,58.5,12.0,21.0,32.95049850057694,100.0,13.04215250274865,100.0
524,-16.19867321848588,60.0,34.68750000000001,15.275837101865678,5989.553988998523,4190,4.0,4,12.5,100.0,14,0.03494993991335444,51.222222222222214,69.16666666666667,23.44444444444445,64.0,35.333333333333336,73.38888888888889,18.22222222222222,56.72222222222223,18.686065161212657,26.288235417208245,47.0223441637548,12.00537624269297
525,10.34740943379259,10.0,32.05555555555556,13.437471095360959,3913.4538421090433,4192,4.0,4,100,100,0,0.03489754121157061,45.0,58.00000000000001,27.0,82.0,36.0,82.0,27.0,82.0,28.146807497250848,100.0,100.0,100.0
526,-3.903643872675758,80.0,33.75,7.5431761034568305,6369.85848149925,4208,4.0,4,28.57142857142857,100.0,10,0.03455021847031339,53.0,66.4375,21.0,47.12499999999999,29.937499999999993,63.375,14.250000000000002,40.375,12.437324688107765,49.80118774892617,19.811904875132313,72.49322443803976
527,8.9151059166479,10.0,29.546874999999993,15.399360064641998,7019.49138218697,4210,4.0,4,100,100,0,0.03449841905095301,47.0,67.0,13.0,35.0,19.5,52.0,27.0,82.0,22.024194491677918,100.0,100.0,100.0
528,2.7160062908820306,35.0,26.625,13.081568055868315,8778.9276504991,4217,4.0,4,50.0,100.0,3,0.03432631454588882,45.0,58.25,24.000000000000004,73.49999999999999,22.250000000000004,67.62499999999999,20.0,58.5,50.418929001066964,124.92052399777874,23.197906007823935,100.0
529,-15.297456723159677,75.0,27.8125,11.079174797172803,5690.889177749341,4232,4.0,4,20.0,100.0,12,0.0339846770192489,52.76470588235295,67.70588235294119,21.941176470588236,63.88235294117646,21.235294117647058,53.05882352941176,16.58823529411765,39.99999999999999,13.18981220247224,76.44399799910995,24.51016173600995,17.22528933857878
530,11.154044124282066,20.0,28.13235294117647,15.334040205494714,4520.03262558976,4236,4.0,4,66.66666666666666,100.0,1,0.03388285034580015,38.4,48.6,17.4,37.4,33.4,69.19999999999999,21.6,60.6,18.321284755074885,49.49957724820706,100.0,100.0
531,8.951814216782596,10.0,27.700000000000003,10.089415227044697,9610.511234597652,4238,4.0,4,100,100,0,0.03383205147818386,54.49999999999999,70.0,12.0,21.0,17.5,31.5,15.0,48.0,11.187631003849674,100.0,100.0,100.0
532,-27.069235888895676,65.0,24.75,17.4697630536234,6503.3912349899765,4251,4.0,4,12.5,100.0,14,0.03349533317500832,56.222222222222214,71.3888888888889,27.722222222222225,55.16666666666667,31.61111111111111,63.05555555555554,19.444444444444446,59.77777777777777,32.509954922492255,12.111732925404795,18.233561846472394,23.563827382615553
533,8.204865354994219,10.0,33.75,14.408930392335664,3218.968396665231,4253,4.0,4,40.0,100.0,3,0.03336158607531967,47.0,57.333333333333336,42.0,71.99999999999999,35.99999999999999,75.99999999999999,27.0,82.0,11.120107992610428,100.0,100.0,100.0
534,10.200165269103238,10.0,37.99999999999999,7.565192536799111,2308.434380002533,4255,4.0,4,100,100,0,0.03331156871322605,42.0,58.5,30.0,38.0,36.0,76.0,13.0,35.0,14.867018500808626,100.0,100.0,100.0
535,2.0645963110315524,80.0,30.249999999999993,10.830578848279346,12780.758308996155,4271,4.0,4,37.5,100.0,10,0.03298003058878019,46.55555555555555,64.11111111111111,23.333333333333332,48.33333333333333,24.11111111111111,73.0,12.000000000000002,31.055555555555554,24.105103685542417,28.832255440465815,17.480803562284564,61.98770150003838
536,8.954580431125724,10.0,26.499999999999996,13.514457961946958,6841.503054558416,4273,4.0,4,100.0,100,0,0.03291411998116057,53.49999999999999,67.0,23.0,59.0,27.0,82.0,25.0,62.0,29.071125500195194,100.0,100.0,100.0
537,-23.065936277861294,70.0,32.125,12.423659481237944,4652.678059501341,4287,4.0,4,11.76470588235294,100.0,15,0.03258653752173689,41.15789473684211,69.84210526315789,14.684210526315788,43.21052631578947,35.1578947368421,55.421052631578945,6.6842105263157885,19.0,25.128577790123277,41.082529646519106,16.526917926551373,68.33576507300937
538,-13.523642195688995,40.0,24.421052631578952,16.10677323007083,4638.1203089465425,4295,4.0,4,12.5,100.0,14,0.03227835455059739,40.27777777777778,72.61111111111111,27.111111111111107,71.27777777777777,41.83333333333333,64.38888888888889,24.000000000000004,72.27777777777776,55.258448249151115,14.712765245349146,79.89223175100051,25.134019873075886
539,-22.323178036955497,75.0,33.30555555555555,10.5895543957753,4395.111930831465,4310,4.0,4,13.333333333333334,100.0,13,0.031957099637025754,42.23529411764706,76.23529411764707,30.0,62.1764705882353,28.411764705882348,59.11764705882353,12.058823529411766,31.764705882352935,11.464966195247447,18.554170004402597,24.611321199530114,53.52632186569584
540,-13.727811244065514,55.00000000000001,28.17647058823529,11.515197726655362,4134.999163823736,4321,4.0,4,12.5,100.0,14,0.03163904205866314,50.888888888888886,73.72222222222223,28.111111111111114,64.05555555555557,31.777777777777782,65.33333333333334,31.444444444444443,68.55555555555557,10.137170542624187,58.757965908840895,43.271252813759595,21.73616435849743
541,9.630336186273436,10.0,35.55555555555555,9.892531934739345,5462.885242443008,4323,4.0,4,100.0,100,0,0.03156002351158272,44.5,53.0,23.0,48.0,15.0,48.0,21.0,31.0,35.49869700509589,100.0,100.0,100.0
542,3.960628234996017,60.0,25.875000000000004,11.161063562109435,3381.01864199416,4335,4.0,4,50.0,100.0,5,0.03135549765235416,41.083333333333336,58.250000000000014,14.333333333333332,31.916666666666664,15.333333333333332,32.33333333333334,14.916666666666668,41.08333333333332,53.10366225069932,35.37558375101071,558.1316628381804,674.5999239938101
543,9.464370868428391,10.0,21.416666666666664,14.948392071841091,13850.904225499107,4337,4.0,4,100.0,100,0,0.03130848791857944,32.0,41.5,13.0,35.0,22.0,45.0,1.0,1.0,10.698163001507055,100.0,100.0,100.0
544,7.324826319996508,15.0,17.0,11.427152192860152,7663.875997001014,4340,4.0,4,100.0,100,0,0.031245917889821877,40.0,48.0,27.0,82.0,13.0,34.99999999999999,1.0,1.0,41.6283159943608,33.936221996555105,100.0,100.0
545,-8.15312670244534,30.0,20.25,14.793377140162548,5251.593357000577,4346,4.0,4,25.0,100.0,3,0.031136721081643875,49.66666666666666,62.5,15.166666666666668,45.666666666666664,15.166666666666668,43.499999999999986,8.499999999999998,26.0,95.35433167184237,56.19250049930997,30.34947049697318,42.59092800008754
546,2.60491526640641,10.0,22.124999999999996,17.05911853424822,16329.514499001865,4348,4.0,4,100,100,0,0.031105592144742504,18.0,34.5,11.0,14.000000000000002,1.0,1.0,1.0,1.0,57.255642500240356,219.14510799979325,100.0,100.0
547,-27.229788645760078,90.0,7.75,7.418078893226501,9661.56240300188,4366,4.0,4,11.76470588235294,100.0,15,0.030796009315779214,38.368421052631575,70.57894736842107,27.26315789473684,60.473684210526315,24.000000000000004,53.368421052631575,6.789473684210527,16.31578947368421,30.377838336183533,19.24996343877865,27.251664662940634,124.52275844423437
548,1.4339495369178588,90.0,24.105263157894736,13.04519081955802,9017.432985895492,4384,4.0,4,43.75,100.0,9,0.030504760033960118,34.05555555555555,60.27777777777777,14.666666666666666,37.0,16.11111111111111,36.94444444444444,8.777777777777777,27.111111111111114,229.0332385002532,277.47650961278447,66.6112571099398,21.086653728949994
549,8.998643895019885,45.0,18.40277777777778,11.3623818526575,15539.019843000764,4393,4.0,4,38.46153846153847,100.0,8,0.030261634964622034,46.33333333333335,70.0,27.000000000000007,82.0,25.266666666666666,76.6,28.333333333333332,66.66666666666666,32.47318477499195,18.860431999200955,60.47292444596274,41.6422644448984
550,-28.91158881778638,85.0,31.733333333333324,9.175852414668723,3581.746607001211,4410,4.0,4,17.647058823529413,100.0,14,0.02996045173950265,43.15789473684211,69.63157894736842,15.105263157894738,34.52631578947368,18.210526315789473,46.68421052631578,14.36842105263158,36.05263157894737,27.397778464878417,17.60418941352434,33.66178082326181,64.77270511694609
551,3.155203875433662,10.0,22.710526315789476,13.132948288741614,7187.632396052849,4412,4.0,4,20.0,100.0,8,0.029751408816275197,33.916666666666664,56.333333333333336,34.166666666666664,74.83333333333331,24.83333333333333,64.99999999999999,27.0,82.0,96.26024750468787,100.0,100.0,100.0
552,-24.04442465311722,90.0,29.979166666666675,5.159520473010524,3153.2892404175072,4430,4.0,4,18.75,100.0,13,0.029455303689450194,42.33333333333334,69.88888888888889,28.500000000000004,61.944444444444436,31.61111111111111,72.61111111111111,6.222222222222222,14.666666666666664,12.496124165611239,16.93394628220833,20.539692722053992,76.33555439016264
553,-8.485934904067587,75.0,27.166666666666668,14.294770282270353,5694.744313222246,4445,4.0,4,35.294117647058826,100.0,11,0.029162145591005384,46.73684210526316,67.21052631578947,33.15789473684211,58.89473684210527,21.31578947368421,46.05263157894737,25.42105263157895,58.89473684210527,18.618782002983306,37.41497339933024,30.223553402465768,18.892671400681138
554,7.020302070999991,30.0,31.657894736842106,11.720334557021921,6845.999208788271,4451,4.0,4,75.0,100.0,1,0.029045700939653023,34.0,55.666666666666664,19.499999999999996,51.99999999999999,17.166666666666668,44.0,15.0,48.0,32.46720549601984,339.1842290046043,12.645634007640183,100.0
555,9.055984850484386,10.0,21.416666666666664,9.109616770111657,8494.659072666158,4453,4.0,4,100,100,0,0.029002154168888537,39.5,70.0,13.0,35.0,1.0,1.0,1.0,1.0,20.101742004044354,100.0,100.0,100.0
556,-34.921738126906895,80.0,13.625000000000002,15.733585825260251,10847.46908100351,4469,4.0,4,11.11111111111111,100.0,16,0.028713506105483913,38.35000000000001,70.49999999999999,19.5,48.4,23.700000000000003,70.89999999999999,14.6,45.4,50.49035331758205,62.79591093898489,14.939516433514655,36.695787874486996
557,-1.9757219912517687,65.0,24.0375,10.274894781885182,5996.424304298125,4482,4.0,4,25.0,100.0,12,0.028427730852975418,39.77777777777778,65.66666666666667,42.166666666666664,61.888888888888886,19.38888888888889,57.05555555555555,18.88888888888889,56.166666666666664,21.524509996659337,25.70680045867518,51.10318469367205,58.763877998213644
558,23.38156127610195,90.0,30.055555555555554,11.72105167810659,4915.941475446743,4500,4.0,4,58.82352941176471,100.0,7,0.028144799819304088,48.26315789473683,62.84210526315789,27.421052631578952,54.210526315789465,21.47368421052632,63.578947368421055,6.157894736842106,18.315789473684205,28.766249997392556,16.33829838990803,22.29289267189516,57.19532400398748
559,-5.62492944401929,85.0,25.82894736842105,16.10905434226736,10450.797078473874,4517,4.0,4,41.17647058823529,100.0,10,0.027864684696977494,52.52631578947368,67.7894736842105,31.210526315789476,63.36842105263156,24.15789473684211,72.36842105263158,14.736842105263156,38.57894736842105,33.97458941480556,13.818522529190352,32.204110587789565,48.026871941264666
560,-8.706058306524962,60.0,30.657894736842106,14.679116828563188,6638.088307421544,4529,4.0,4,23.52941176470588,100.0,13,0.027587357460237584,50.05263157894736,66.10526315789474,29.78947368421052,58.00000000000001,34.78947368421053,79.52631578947367,24.631578947368418,65.42105263157893,33.09803200293876,58.015259418849986,31.23748783764313,24.684539163232937
561,-23.541150734156723,45.0,34.81578947368421,9.995849562393762,4461.226913156631,4538,4.0,4,6.666666666666667,100.0,14,0.02731279036225661,50.411764705882355,70.88235294117646,29.52941176470588,63.64705882352941,30.411764705882355,69.29411764705881,22.58823529411765,59.70588235294117,79.83075711138856,51.02955444276126,12.356423331463398,62.91260511109916
562,9.245206911560064,10.0,33.235294117647065,11.196220783409808,3603.082721296232,4540,4.0,4,100.0,100,0,0.027217338868704387,22.33333333333333,35.666666666666664,12.0,21.0,36.00000000000001,82.0,22.0,45.0,12.781438999809325,100.0,100.0,100.0
563,-28.601664944896232,55.00000000000001,23.083333333333332,9.517434239121087,2403.367454671146,4551,4.0,4,6.25,100.0,15,0.026946454433371424,42.00000000000001,79.77777777777777,38.61111111111111,72.99999999999999,29.277777777777775,67.66666666666666,32.44444444444445,68.55555555555557,34.44022109139372,12.114523454907943,51.475416092381984,19.686934361710552
564,-22.970981283482356,75.0,35.583333333333336,6.508590928988818,3243.1399723872246,4566,4.0,4,12.5,100.0,14,0.02667826601390025,41.11111111111112,76.66666666666667,35.83333333333334,65.33333333333334,30.999999999999993,64.38888888888889,28.611111111111114,50.38888888888889,19.177777869820904,14.669308069278486,74.0292471346523,28.818966339846764
565,14.650010811712942,30.0,34.13888888888889,6.850844197739455,6902.006412389811,4572,4.0,4,80.0,100.0,1,0.026558453641320034,31.571428571428573,53.85714285714286,33.57142857142858,64.71428571428571,38.57142857142858,72.14285714285712,20.42857142857143,42.57142857142857,46.679860000828434,100.0,100.0,12.00055483301791
566,2.9343534056245284,85.0,31.035714285714278,8.63917567437386,8426.22490899521,4589,4.0,4,37.5,100.0,10,0.02629412685490455,47.055555555555564,66.33333333333334,28.27777777777778,65.61111111111111,32.55555555555556,56.05555555555557,15.5,37.888888888888886,17.24965028988663,25.94337953179253,11.170545414001133,39.16796799817615
567,1.4264702086521348,55.00000000000001,30.847222222222225,12.94460663002656,7095.700730611699,4600,4.0,4,31.25,100.0,11,0.02603243081841752,46.833333333333336,62.111111111111114,25.77777777777778,51.61111111111112,28.05555555555556,58.833333333333336,21.555555555555557,66.16666666666666,63.308200365017086,48.51755882475779,15.692255811617626,19.2100263713986
568,-6.504180922287812,80.0,30.555555555555557,10.594117180029352,6057.626756611474,4616,4.0,4,31.25,100.0,11,0.025773339348946198,46.72222222222222,70.94444444444444,22.166666666666664,64.27777777777777,17.888888888888886,37.666666666666664,12.11111111111111,36.55555555555556,28.230004687429755,22.371110502353986,49.40746375032177,58.06633262345713
569,6.79979219385996,15.0,24.72222222222222,13.981624305167664,6320.945825054271,4619,4.0,4,50.0,100.0,1,0.02570897040171359,45.0,65.0,27.0,48.0,22.75,60.5,27.0,82.0,36.94408466496194,48.37316933165615,100.0,100.0
570,6.839429597263461,15.0,30.4375,9.401276483716552,11381.035314996552,4622,4.0,4,100.0,100,0,0.025670426224625204,23.333333333333332,40.33333333333333,9.000000000000002,23.666666666666668,13.0,34.99999999999999,1.0,1.0,41.237960000095576,100.0,249.51406099717133,100.0
571,-31.708264510915726,75.0,11.583333333333334,8.997983536694802,10249.575980337491,4637,4.0,4,6.25,100.0,15,0.025414937657349815,41.16666666666667,72.33333333333333,24.777777777777775,52.33333333333332,37.27777777777777,69.77777777777777,10.61111111111111,27.555555555555557,12.346243209321983,22.993073262429487,17.848838204711985,59.659122599793285
572,8.745847198797094,65.0,28.45833333333333,12.855492502059576,3544.971133166756,4650,4.0,4,37.5,100.0,10,0.02516199187637011,39.55555555555556,65.0,23.94444444444445,44.66666666666667,23.388888888888893,57.277777777777786,16.055555555555554,35.66666666666667,24.90043769201013,53.38744846432326,20.104230927357165,100.0
573,-8.96742485588157,75.0,25.736111111111114,10.883046895234509,8291.860084388949,4665,4.0,4,29.411764705882355,100.0,12,0.024911563574243914,52.68421052631579,68.10526315789475,28.684210526315784,71.0,33.0,56.684210526315795,14.789473684210524,42.26315789473683,28.002242867369205,38.40446840117996,13.396002600590387,25.490916471462697
574,-0.05200764855663742,40.0,32.28947368421052,15.011720676975393,5921.9986051052965,4673,4.0,4,50.0,100.0,3,0.024799685480856662,47.875,61.74999999999999,23.25,65.12499999999999,29.75,65.25,18.25,41.25,44.10194425290683,20.572888749666163,42.75081949890591,67.0945603706059
575,1.3151322002618233,40.0,29.781250000000004,12.059388968705212,9181.84119250327,4681,4.0,4,37.5,100.0,5,0.024651295881557247,48.8,66.89999999999999,31.900000000000006,64.2,26.399999999999995,66.1,17.5,42.400000000000006,120.41518162550346,33.48671874337015,67.13349287565507,47.5646649934788
576,-2.370843926181103,55.00000000000001,31.15,11.86098639950451,5110.075031599263,4692,4.0,4,33.33333333333333,100.0,6,0.024516052201602166,50.18181818181818,66.72727272727272,21.181818181818183,39.090909090909086,27.636363636363637,58.36363636363635,11.181818181818182,35.18181818181817,48.09421409445349,78.27375127685214,35.43380127362484,100.0
577,-2.3174029731179098,50.0,27.545454545454547,15.786305591847235,10035.635155817463,4702,4.0,4,37.5,100.0,5,0.02438155050507285,31.5,56.900000000000006,20.7,50.8,12.600000000000003,22.200000000000003,6.100000000000001,15.499999999999996,40.872149995411746,60.63643739908002,1259.039503603999,146.825401999522
578,9.381548191792227,10.0,17.724999999999998,11.653050804208734,12117.542070698983,4704,4.0,4,100,100,0,0.02434499646243043,46.5,64.99999999999999,1.0,1.0,1.0,1.0,13.0,35.0,16.276299495075364,100.0,100.0,100.0
579,-14.969343655974653,65.0,15.375,18.64086347012955,6109.373033490556,4717,4.0,4,17.647058823529413,100.0,14,0.024102699423336312,51.947368421052644,64.89473684210526,25.89473684210526,58.26315789473683,21.31578947368421,49.63157894736842,18.68421052631579,55.736842105263165,56.20837322606418,13.188178919685575,45.64256315195682,61.145875773329934
580,3.231210124945438,90.0,29.460526315789476,14.476032305087402,4765.8174049490635,4735,4.0,4,47.05882352941176,100.0,9,0.02386281387997785,42.94736842105264,58.105263157894726,14.26315789473684,40.42105263157895,19.789473684210527,50.78947368421052,7.2631578947368425,18.47368421052631,27.594095888263027,17.71418978072082,110.15370755194454,90.45384461173347
581,10.797223407869147,45.0,21.065789473684212,14.536673058782537,7376.44313236677,4744,4.0,4,44.44444444444444,100.0,5,0.02370817006259848,43.72727272727273,62.63636363636363,20.999999999999996,62.999999999999986,27.90909090909091,50.54545454545455,17.909090909090907,36.36363636363637,16.75360488782947,100.0,24.28986711246479,31.58736966272247
582,16.93149113672663,85.0,27.636363636363637,11.746331316694093,8758.672845272073,4761,4.0,4,53.333333333333336,100.0,7,0.02349570095583451,50.64705882352941,67.17647058823529,23.52941176470588,60.823529411764696,23.823529411764703,45.11764705882353,3.705882352941176,7.352941176470589,25.422010292223764,10.641060694230392,33.2264057102079,69.1574076495325
583,11.965745370736986,70.0,25.426470588235293,17.4468401012007,5922.5157024133405,4775,4.0,4,50.0,100.0,6,0.023320098626500137,53.99999999999999,71.92857142857143,31.142857142857146,49.428571428571416,28.642857142857142,40.214285714285715,12.000000000000004,21.0,18.459771286455048,14.395240211992391,26.11665107043726,100.0
584,-13.759304895297323,55.00000000000001,31.44642857142857,15.608503346298026,6565.12813014394,4786,4.0,4,17.647058823529413,100.0,14,0.023088002028856205,54.1578947368421,74.10526315789473,34.94736842105263,65.0,37.63157894736842,65.15789473684211,21.47368421052632,64.21052631578948,30.915627456058495,12.321287819015032,22.67855909250846,42.86223582166713
585,-40.92964020806582,80.0,37.052631578947356,12.740631126328344,6116.067040103524,4802,4.0,4,86,100.0,14,0.02285821540560391,43.375,71.125,39.5,61.81249999999999,20.375,45.0625,9.75,21.250000000000004,40.45809499802999,27.381935440826055,16.55018631263374,61.95286293714162
586,-6.646629506196659,75.0,28.250000000000004,15.2777024519229,5532.4910467506925,4817,4.0,4,23.076923076923077,100.0,10,0.022630715766394662,47.20000000000002,65.60000000000001,29.53333333333334,49.66666666666665,29.600000000000005,62.06666666666667,11.133333333333333,31.66666666666666,15.91760253359098,41.19886106442815,49.0463541331701,14.802848199033178
587,8.97910484675911,10.0,29.366666666666667,14.883708021560475,7271.420183665275,4819,4.0,4,100.0,100,0,0.022574195525486777,47.0,67.0,25.0,55.00000000000001,36.0,82.0,15.0,48.0,14.10890050465241,100.0,100.0,100.0
588,-13.433527323665684,40.0,30.75,12.014919220681456,5121.725772994978,4827,4.0,4,13.333333333333334,100.0,13,0.022349522634521363,35.64705882352941,66.76470588235294,20.41176470588235,49.11764705882353,28.999999999999996,66.47058823529412,11.588235294117645,36.17647058823529,14.425511995796114,53.15351612662198,30.494494874074007,103.48684112468618
589,16.86537872180119,25.0,24.16176470588235,9.945816748610415,5204.146583056974,4832,4.0,4,100.0,100,0,0.022282557821474827,27.6,37.2,22.600000000000005,68.19999999999999,20.0,51.99999999999999,11.200000000000001,30.0,51.54019459907431,12.60654600628186,100.0,100.0
590,5.364392867859286,5.0,20.35,6.977984327240804,9835.150161199272,4833,4.0,4,100,100,0,0.02226028083429281,49.0,57.99999999999999,27.0,82.0,1.0,1.0,13.0,35.0,10.797701004776172,100.0,100.0,100.0
591,-0.4018088977286327,20.0,22.5,17.853571071357123,4780.73295300419,4837,4.0,4,100.0,100.0,0,0.022193583412213228,42.0,50.74999999999999,27.0,82.0,4.000000000000001,9.5,7.000000000000001,18.0,346.9048049977573,100.0,12.023877003230155,100.0
592,-3.77151064032741,85.0,20.0,15.619005609850372,6712.223943504796,4854,4.0,4,41.17647058823529,100.0,10,0.021972698617427313,54.36842105263157,68.05263157894737,18.31578947368421,50.21052631578948,22.36842105263158,68.10526315789474,8.999999999999998,27.52631578947369,143.03814753314808,28.729164173230803,21.67068023083951,58.467121938113394
593,5.4124087929973115,15.0,26.013157894736842,17.522672902968885,8797.933573790177,4857,4.0,4,66.66666666666666,100.0,1,0.021895909432851565,43.2,60.199999999999996,24.2,72.59999999999998,15.0,48.0,9.4,29.2,41.751069000262454,69.46001300821081,100.0,100.0
594,-2.2611009310100663,80.0,22.950000000000003,13.334229224839955,5613.62561880087,4873,4.0,4,29.411764705882355,100.0,12,0.0216779872806738,48.10526315789474,71.47368421052632,25.473684210526315,61.84210526315791,30.842105263157894,56.21052631578948,14.263157894736839,45.526315789473685,10.715222188082407,50.753831939982774,30.299942314559303,15.702312820030784
595,-10.387687404151329,80.0,29.67105263157894,13.74762994701645,5274.331877578668,4889,4.0,4,23.52941176470588,100.0,13,0.021462234029703604,52.31578947368419,68.84210526315789,40.63157894736841,63.05263157894737,32.578947368421055,71.42105263157895,23.36842105263158,62.52631578947367,17.35617306076165,56.23327643916127,29.53560787027527,20.94090324735589
596,5.8726268886235,90.0,37.22368421052631,12.438626312060048,5770.327516893495,4907,4.0,4,37.5,100.0,10,0.021248628093643293,45.16666666666667,64.5,26.611111111111114,40.11111111111111,15.16666666666667,36.38888888888889,3.5555555555555554,7.388888888888889,14.031158782017883,60.66646544220728,17.811364666138413,29.038203340799857
597,-16.444770382567782,85.0,22.624999999999996,17.958478335316396,7689.180061277713,4924,4.0,4,23.52941176470588,100.0,13,0.021037148101035897,48.94736842105263,73.26315789473684,42.63157894736842,63.10526315789474,22.789473684210527,62.52631578947367,8.368421052631579,25.736842105263154,49.85198641096598,20.339228355442174,50.41842594133306,26.48691493942512
598,-1.823454460855877,90.0,30.68421052631579,16.85887115188297,7582.015352947086,4942,4.0,4,41.17647058823529,100.0,10,0.020827772893126883,48.26315789473684,68.05263157894737,35.21052631578947,69.89473684210527,28.368421052631582,66.6842105263158,5.473684210526316,12.68421052631579,31.848345001506257,11.7718714399315,75.07103733288305,17.05097532944314
599,-1.089155702930432,60.0,29.328947368421055,16.36848302912337,5259.1774157351065,4954,4.0,4,29.411764705882355,100.0,12,0.02062048152174725,55.89473684210526,74.26315789473685,32.68421052631579,64.52631578947368,34.36842105263157,67.89473684210525,24.473684210526315,63.21052631578946,41.09815358290992,48.87986341661114,13.57224883880311,18.920672825333895
600,-25.21619122644718,90.0,36.85526315789473,12.08687216090302,3709.426813107137,4972,4.0,4,22.22222222222222,100.0,14,0.02041525324721763,43.699999999999996,70.69999999999999,28.800000000000008,63.70000000000001,17.400000000000002,43.95,13.05,22.599999999999998,12.085089612810407,16.410051611051635,40.779959002652,60.69004338819973
601,2.5483350551037685,5.0,25.7375,14.052979128663697,5335.81272115116,4973,4.0,4,16.666666666666664,100.0,5,0.020323568130684914,42.714285714285715,70.71428571428572,35.99999999999999,82.0,27.0,82.0,45.00000000000001,82.0,34.57691399671603,100.0,100.0,100.0
602,-13.028044937512135,85.0,37.67857142857143,7.218483464250845,723.2532501428587,4990,4.0,4,25.0,100.0,12,0.02012129492890023,48.49999999999999,68.38888888888887,38.94444444444445,72.66666666666667,22.88888888888889,44.33333333333333,29.555555555555557,72.27777777777777,11.844430646948133,15.3178585893543,24.000672176000936,52.909363001954794
603,-10.652007011039757,45.0,34.97222222222223,12.256132815767508,6747.058345887733,4999,4.0,4,28.57142857142857,100.0,5,0.020010904060009573,34.333333333333336,61.66666666666667,35.888888888888886,63.44444444444446,22.33333333333333,35.111111111111114,21.000000000000004,62.55555555555554,60.796109446932356,12.568449887718694,41.320090330555104,100.0
604,-14.205862131694957,85.0,28.388888888888893,9.788066772741638,6057.233995665835,5016,4.0,4,23.52941176470588,100.0,13,0.019811742691848398,48.73684210526314,69.0,28.894736842105267,54.210526315789465,36.0,60.42105263157895,10.421052631578949,28.10526315789474,15.353632707025527,49.39792023454656,37.35672317270655,11.121266174835482
605,2.148799482356141,70.0,31.013157894736842,14.796891588720149,4578.301487737152,5030,4.0,4,29.411764705882355,100.0,12,0.019614563505524114,41.26315789473684,69.47368421052632,28.000000000000004,60.36842105263158,36.89473684210526,59.00000000000001,21.52631578947368,56.94736842105262,22.851591498017246,45.366491356357336,14.633297785102124,100.0
