episode,total_reward,success_rate,avg_util,avg_imbalance,avg_response_time,constraint_violations,projections,deployed_pods,avg_available_nodes,min_available_nodes,safety_compliance_rate,node1_avg_cpu,node2_avg_cpu,node3_avg_cpu,node4_avg_cpu,node1_avg_mem,node2_avg_mem,node3_avg_mem,node4_avg_mem,epsilon
346,49.97711127797887,100.0,11.923076923076923,11.597150569284974,5959.22801269262,5,5,3518,4.0,4,66.66666666666667,30.666666666666664,24.733333333333334,3.6666666666666665,2.0666666666666664,59.333333333333336,79.59999999999998,7.933333333333334,2.6666666666666665,0.12595749286553798
347,55.12728786958963,100.0,15.283333333333331,13.050471400911908,3713.4615172665995,5,5,3530,4.0,4,33.33333333333334,40.0,15.5,0.9999999999999999,6.000000000000002,78.91666666666667,41.0,0.9999999999999999,10.25,0.12520389790943956
348,40.42708757693409,100.0,15.625,15.758090064071961,6219.120064082745,8,8,3541,4.0,4,90.9090909090909,34.18181818181819,9.000000000000002,0.9999999999999999,11.000000000000002,61.0,36.0,0.9999999999999999,38.18181818181819,0.12445481165977013
349,52.02600666539729,100.0,13.795454545454547,12.496949498796079,5194.478065364488,1,1,3542,4.0,4,0.0,28.000000000000004,17.0,1.0,7.000000000000001,48.0,62.0,1.0,28.000000000000004,0.12371020714125133
350,1.5423171275485095,100.0,13.25,10.256095748383007,4306.961144997331,1,1,3553,4.0,4,45.45454545454546,25.09090909090909,30.363636363636363,0.9999999999999999,6.454545454545456,40.27272727272727,93.09090909090908,0.9999999999999999,25.54545454545455,0.12297005753999614
351,36.17043079518623,100.0,15.727272727272732,12.513846075193246,4512.514286364339,6,6,3567,4.0,4,85.71428571428572,29.357142857142854,19.28571428571429,0.9999999999999999,7.857142857142859,54.35714285714285,53.78571428571429,0.9999999999999999,31.85714285714287,0.12223433620254312
352,62.60136052400905,100.0,14.375000000000002,11.306284466645133,5921.71398064238,2,2,3569,4.0,4,100.0,31.0,12.5,1.0,7.000000000000001,57.99999999999999,28.000000000000004,1.0,28.000000000000004,0.12150301663489659
353,8.576251206110431,100.0,12.875,11.229146564826154,5711.993337001331,0,0,3577,4.0,4,87.5,28.125,12.25,1.0,5.500000000000001,54.37499999999999,30.125,1.0,21.250000000000004,0.12077607250157263
354,37.632847624206576,100.0,11.71875,10.488134899139276,5900.074337251226,1,1,3595,4.0,4,66.66666666666667,42.38888888888889,11.388888888888888,1.0000000000000002,1.2222222222222225,75.72222222222221,33.5,1.0000000000000002,1.3888888888888888,0.12005347762465078
355,73.09701877450775,100.0,14.000000000000002,17.135150417578235,4479.811144388805,6,6,3595,4.0,4,100.0,0.11933520598283125
356,0,0,0,0,0,0,0,3611,4,4,37.5,31.999999999999996,6.125,1.5625,3.1875,73.3125,14.0625,2.5625,5.0625,0.11862123171049777
357,43.78485082913442,100.0,10.71875,12.73989410596996,11529.597696062865,10,10,3627,4.0,4,31.25,39.6875,1.125,1.0,1.8750000000000002,80.06249999999999,1.1875,1.0,2.3125,0.11791152909678634
358,46.37338488942824,100.0,10.921875,16.617948147024507,10903.326246875395,11,11,3644,4.0,4,83.33333333333334,34.0,4.166666666666666,1.8333333333333333,1.666666666666667,67.00000000000001,11.5,3.166666666666667,4.000000000000001,0.11720607258465936
359,62.74855275914424,94.44444444444444,10.416666666666668,13.775096070134596,13888.447738999781,3,3,3659,4.0,4,93.33333333333333,31.86666666666666,3.6666666666666665,2.8000000000000003,2.400000000000001,61.40000000000001,8.200000000000001,8.066666666666668,7.000000000000001,0.11650483676998505
360,62.654129915900626,100.0,10.183333333333335,12.768600186887483,14034.046058933503,1,1,3675,4.0,4,87.5,33.5,6.75,1.0,1.0,64.25,15.75,1.0,1.0,0.11580779640062287
361,56.689056826989216,100.0,10.5625,13.772798277105808,18456.929366875556,2,2,3687,4.0,4,84.61538461538461,25.23076923076924,18.384615384615387,0.9999999999999999,0.9999999999999999,42.69230769230769,50.84615384615384,0.9999999999999999,0.9999999999999999,0.11511492637551413
362,49.79075483217539,92.3076923076923,11.403846153846153,11.312576169717667,10699.43405653864,2,2,3702,4.0,4,20.0,20.066666666666666,21.0,1.0,1.0,29.60000000000001,72.06666666666666,1.0,1.0,0.11442620174377799
363,31.69658285460251,100.0,10.766666666666664,9.896482545327752,13369.242861733559,12,12,3718,4.0,4,68.75,19.0,21.9375,1.0,1.0,28.000000000000004,57.125,1.0,1.0,0.11374159770381304
364,61.80052230192325,100.0,10.734375000000002,9.894745204326542,10027.16380100037,5,5,3729,4.0,4,72.72727272727273,18.999999999999996,22.818181818181824,0.9999999999999999,0.9999999999999999,28.000000000000007,57.72727272727273,0.9999999999999999,0.9999999999999999,0.11306108960240407
365,44.2093707850083,100.0,10.954545454545455,10.123118833308196,11328.979341454462,3,3,3742,4.0,4,92.85714285714286,27.21428571428571,12.285714285714286,0.9999999999999999,0.9999999999999999,46.57142857142857,35.357142857142854,0.9999999999999999,0.9999999999999999,0.11238465293383437
366,57.00071357002138,92.85714285714286,10.375000000000002,11.634014426329843,12443.543412786052,1,1,3760,4.0,4,100.0,32.05555555555556,3.4444444444444446,1.0000000000000002,1.7777777777777781,52.33333333333334,6.222222222222222,1.0000000000000002,2.166666666666667,0.11171226333900326
367,83.93518910620888,100.0,9.569444444444446,13.175575729242816,10411.278910722911,0,0,3776,4.0,4,66.66666666666667,23.83333333333334,17.72222222222222,1.0000000000000002,1.0000000000000002,36.611111111111114,55.11111111111112,1.0000000000000002,1.0000000000000002,0.11104389660454882
368,54.76228531692522,88.88888888888889,10.888888888888888,10.651361284214573,9794.727973333567,6,6,3786,4.0,4,100.0,27.583333333333332,14.083333333333334,0.9999999999999999,0.9999999999999999,41.16666666666667,38.91666666666667,0.9999999999999999,0.9999999999999999,0.11037952866197608
369,44.05121337146628,83.33333333333334,10.916666666666668,11.083627274365831,8969.782344583715,0,0,3799,4.0,4,100.0,21.785714285714285,14.071428571428571,0.9999999999999999,0.9999999999999999,33.357142857142854,35.0,0.9999999999999999,0.9999999999999999,0.10971913558679014
370,55.14780594450551,92.85714285714286,9.464285714285714,9.049859320883677,12204.336027786278,0,0,3814,4.0,4,94.11764705882354,19.235294117647058,14.176470588235295,2.058823529411765,1.0,28.352941176470598,39.88235294117647,5.764705882352942,1.0,0.10906269359763476
371,46.97324001790453,88.23529411764706,9.11764705882353,8.05906649512055,14459.089588176592,1,1,3830,4.0,4,75.0,19.375,19.8125,1.5625,1.1875,33.06250000000001,53.625,2.5625,1.5625,0.10841017905543587
372,44.356350864097266,100.0,10.484375000000002,9.361769033130683,12095.79606500074,4,4,3847,4.0,4,78.94736842105263,18.684210526315788,17.789473684210524,1.473684210526316,1.1578947368421055,29.421052631578952,45.68421052631579,2.315789473684211,1.473684210526316,0.10776156846255028
373,42.02418440870032,89.47368421052632,9.776315789473685,9.253253856119843,13062.439166051741,4,4,3861,4.0,4,57.142857142857146,16.428571428571427,16.500000000000004,3.4999999999999996,1.6428571428571435,28.000000000000014,51.5,7.357142857142858,2.928571428571429,0.10711683846191968
374,39.928046978046304,100.0,9.517857142857142,7.790364337984991,9033.007040428336,6,6,3875,4.0,4,93.33333333333333,18.4,14.666666666666666,4.333333333333334,1.4000000000000006,29.666666666666675,35.2,9.200000000000001,2.2000000000000006,0.10647596583622937
375,50.456182226657894,93.33333333333333,9.700000000000001,7.775116730828562,12669.513509533377,1,1,3892,4.0,4,47.05882352941176,25.82352941176471,20.882352941176467,1.823529411764706,1.0,50.47058823529413,71.6470588235294,2.235294117647059,1.0,0.1058389275070722
376,52.61808633107712,100.0,12.382352941176473,11.337085625338977,6237.182023823312,9,9,3902,4.0,4,60.0,32.5,20.099999999999998,0.9999999999999999,0.9999999999999999,71.7,61.199999999999996,0.9999999999999999,0.9999999999999999,0.1052057005341176
377,38.29685468835173,100.0,13.65,13.67715103882757,6349.042139800076,4,4,3913,4.0,4,90.9090909090909,36.90909090909091,11.545454545454547,4.181818181818182,3.181818181818183,72.27272727272728,30.36363636363636,9.272727272727273,7.545454545454547,0.10457626211428542
378,49.94691269473782,100.0,13.954545454545453,13.797234258370269,5854.472783000925,1,1,3924,4.0,4,36.36363636363637,39.36363636363636,7.0909090909090935,3.0909090909090917,1.9090909090909092,86.00000000000001,11.000000000000002,5.636363636363638,2.3636363636363638,0.10395058958092468
379,34.65437906062875,100.0,12.863636363636363,15.441275573852284,8907.35535609069,7,7,3934,4.0,4,50.0,36.9,0.9999999999999999,6.200000000000001,0.9999999999999999,83.09999999999998,0.9999999999999999,10.4,0.9999999999999999,0.10332866040299744
380,26.30957654611925,100.0,11.274999999999999,14.9680781796025,6614.033502500388,5,5,3943,4.0,4,55.55555555555556,36.66666666666667,1.0,1.0,1.0,63.55555555555556,1.0,1.0,1.0,0.10271045218426743
381,30.33008768077793,100.0,9.916666666666668,15.444119700822487,6578.2824464444675,4,4,3959,4.0,4,50.0,46.05555555555555,1.7777777777777781,1.0000000000000002,1.0000000000000002,82.77777777777779,2.166666666666667,1.0000000000000002,1.0000000000000002,0.10209594266249347
382,61.55071588226068,88.88888888888889,12.458333333333334,19.403891758958398,4954.766573332866,9,9,3977,4.0,4,27.777777777777786,38.27777777777778,6.88888888888889,1.0000000000000002,1.0000000000000002,84.55555555555556,17.722222222222225,1.0000000000000002,1.0000000000000002,0.10148510970862784
383,56.41966088028974,100.0,11.791666666666668,15.519146517981952,5302.423994666444,13,13,3980,4.0,4,75.0,32.75,7.000000000000001,1.0,1.0,68.5,28.000000000000004,1.0,1.0,0.1008779313260194
384,12.434704337631754,75.0,10.4375,13.113760681918787,5504.130457999963,1,1,3992,4.0,4,50.0,40.416666666666664,0.9999999999999999,0.9999999999999999,4.333333333333334,77.83333333333334,0.9999999999999999,0.9999999999999999,9.666666666666668,0.10027438564962142
385,46.54867852754934,100.0,11.687500000000002,16.67033742347406,5935.862589083324,6,6,3999,4.0,4,100.0,38.625,5.0,1.0,13.5,74.5,7.5,1.0,48.5,0.09967445094520422
386,32.23660040883224,87.5,14.531250000000002,14.841237844998101,4393.829919875316,0,0,3999,4.0,4,100.0,0.09907810560857253
387,0,0,0,0,0,0,0,4008,4,4,77.77777777777777,33.33333333333333,5.222222222222222,2.3333333333333335,5.0,63.888888888888886,8.222222222222221,7.000000000000001,19.000000000000004,0.0984853281647875
388,39.381405683999716,100.0,11.472222222222223,12.846645614815863,6651.00365722214,2,2,4021,4.0,4,30.769230769230774,41.61538461538461,3.4615384615384617,6.153846153846154,0.9999999999999999,86.6923076923077,5.307692307692308,13.615384615384615,0.9999999999999999,0.09789609726739334
389,42.408233559242056,100.0,13.057692307692308,16.645554976302428,4837.974167692244,9,9,4035,4.0,4,7.142857142857139,41.71428571428572,0.9999999999999999,0.9999999999999999,3.571428571428571,94.71428571428572,0.9999999999999999,0.9999999999999999,12.571428571428573,0.09731039169764864
390,37.120056152104326,100.0,11.821428571428573,17.333199637846842,3741.5086122855428,13,13,4049,4.0,4,35.71428571428571,45.35714285714287,0.9999999999999999,2.0714285714285716,10.214285714285714,84.64285714285715,0.9999999999999999,3.7857142857142865,33.42857142857142,0.09672819036376222
391,46.82946577228981,100.0,14.660714285714285,18.144129113595703,3940.8360155718715,9,9,4066,4.0,4,94.11764705882354,32.52941176470589,1.8823529411764708,1.0,12.705882352941178,63.70588235294118,3.294117647058824,1.0,35.94117647058823,0.09614947230013368
392,77.87891806506083,100.0,12.029411764705882,12.982513597919917,6358.005797236033,1,1,4079,4.0,4,35.71428571428571,27.928571428571423,0.9999999999999999,0.9999999999999999,27.71428571428572,53.71428571428572,0.9999999999999999,0.9999999999999999,82.71428571428572,0.09557421666659821
393,35.240155082933335,92.85714285714286,14.410714285714283,13.88383141988356,4998.694109642592,9,9,4095,4.0,4,56.25,19.25,1.0,1.0,29.562500000000004,28.375000000000007,1.0,1.0,80.5625,0.09500240274767645
394,59.18115622389715,100.0,12.703125000000002,12.330924533547599,2655.6803235623647,7,7,4109,4.0,4,7.142857142857139,22.0,0.9999999999999999,0.9999999999999999,36.71428571428571,34.85714285714285,0.9999999999999999,0.9999999999999999,85.7142857142857,0.09443400995182821
395,35.83720321773932,100.0,15.178571428571427,15.14951614823971,3803.9011607148236,13,13,4109,4.0,4,100.0,0.0938690178107111
396,0,0,0,0,0,0,0,4118,4,4,60.0,36.300000000000004,0.9999999999999999,0.9999999999999999,30.8,69.69999999999999,0.9999999999999999,0.9999999999999999,75.7,0.09330740597844336
397,34.22533426678216,90.0,17.275000000000002,17.25628601500443,5378.701537600136,4,4,4133,4.0,4,33.33333333333334,40.00000000000001,1.0,1.0,7.066666666666668,83.06666666666665,1.0,1.0,24.400000000000002,0.09274915423087134
398,49.79648716412148,100.0,12.26666666666667,16.452250746396704,5528.483703466918,10,10,4141,4.0,4,100.0,33.22222222222222,2.7777777777777777,1.0,1.0,60.111111111111114,3.6666666666666665,1.0,1.0,0.09219424246484097
399,39.82293619939397,88.88888888888889,9.500000000000002,13.71772167130466,7581.496551333355,0,0,4152,4.0,4,100.0,28.09090909090909,1.363636363636364,3.2727272727272725,11.09090909090909,59.27272727272728,2.0909090909090913,5.818181818181818,31.545454545454543,0.09164265069747397
400,42.182068752909785,100.0,10.954545454545455,11.11494317300063,9189.563233818428,0,0,4170,4.0,4,94.44444444444444,24.27777777777777,1.0000000000000002,1.0000000000000002,20.55555555555556,39.38888888888889,1.0000000000000002,1.0000000000000002,52.444444444444436,0.09109435906544837
401,83.9153479755829,100.0,11.708333333333334,11.175281526698337,8839.883961833442,1,1,4181,4.0,4,81.81818181818181,23.636363636363637,0.9999999999999999,1.909090909090909,16.818181818181817,38.63636363636363,0.9999999999999999,2.3636363636363638,53.99999999999999,0.09054934782428287
402,37.45583004592925,100.0,10.840909090909092,9.982333194153815,8137.2601390910195,2,2,4189,4.0,4,62.5,29.25,1.0,2.0,23.875,53.87500000000001,1.0,2.5,77.375,0.09000759734762628
403,25.83351249313036,100.0,14.03125,12.777031278623497,5322.2273081246385,3,3,4207,4.0,4,27.777777777777786,19.555555555555557,1.0000000000000002,1.0000000000000002,28.888888888888896,29.44444444444445,1.0000000000000002,1.0000000000000002,83.27777777777777,0.0894690881265503
404,50.40310783005769,100.0,12.611111111111114,12.216466981374635,5877.540576277978,13,13,4222,4.0,4,53.333333333333336,18.999999999999996,1.0,1.0,31.6,28.000000000000014,1.0,1.0,71.66666666666667,0.0889338007688473
405,56.86161885849961,100.0,13.15,12.974180314445297,3606.987945799968,7,7,4239,4.0,4,47.05882352941176,19.705882352941178,1.0,1.8823529411764708,27.176470588235297,31.176470588235293,1.0,3.294117647058824,79.1764705882353,0.08840171599833184
406,56.70450413626418,100.0,12.441176470588236,11.461756595560441,5348.559846175811,9,9,4246,4.0,4,28.57142857142857,25.0,1.0,1.0,25.14285714285714,54.99999999999999,1.0,1.0,73.00000000000001,0.08787281465414662
407,19.224627288625385,100.0,13.03571428571429,12.263679577974372,6888.692728429305,5,5,4258,4.0,4,83.33333333333334,18.999999999999996,4.0,0.9999999999999999,23.916666666666664,28.000000000000007,5.333333333333334,0.9999999999999999,55.50000000000001,0.08734707769007236
408,51.36469985717407,100.0,11.979166666666668,9.820278174516476,4958.78683533374,2,2,4271,4.0,4,42.85714285714286,20.57142857142857,3.0714285714285725,0.9999999999999999,33.428571428571416,30.571428571428573,4.071428571428571,0.9999999999999999,77.85714285714286,0.08682448617384204
409,43.376593634454686,92.85714285714286,14.51785714285714,13.444780406746379,5848.95130935729,8,8,4281,4.0,4,10.0,22.200000000000003,0.9999999999999999,0.9999999999999999,32.2,33.300000000000004,0.9999999999999999,0.9999999999999999,90.5,0.08630502128645902
410,24.19919036317491,100.0,14.099999999999998,13.669365456083629,4392.879052699936,9,9,4285,4.0,4,75.0,23.75,6.0,1.0,32.0,35.25,14.000000000000002,1.0,86.0,0.08578866432151952
411,16.024728789545723,100.0,15.687500000000002,12.710593420452318,3199.6680847496464,1,1,4285,4.0,4,100.0,0.08527539668453876
412,0,0,0,0,0,0,0,4297,4,4,50.0,26.583333333333336,4.750000000000001,0.9999999999999999,24.250000000000007,39.08333333333334,10.750000000000002,0.9999999999999999,83.66666666666667,0.08476519989228158
413,42.05631666374211,100.0,14.145833333333336,11.649120378494153,6116.46137608265,6,6,4298,4.0,4,0.0,26.0,1.0,1.0,16.0,41.0,1.0,1.0,59.0,0.08425805557209663
414,1.4818019484660534,100.0,11.000000000000002,10.606601717798213,13171.185407001758,1,1,4314,4.0,4,93.75,26.8125,1.0,2.5,18.75,42.8125,1.0,7.750000000000002,51.0625,0.08375394546125492
415,70.81992668564362,100.0,12.265625,11.208486071575798,5625.128286249492,1,1,4330,4.0,4,88.23529411764706,21.941176470588236,1.0,3.823529411764706,23.058823529411764,34.529411764705884,1.0,10.352941176470589,59.70588235294119,0.08325285140629213
416,70.6684224203137,94.11764705882352,12.455882352941178,10.358899637455094,5983.2448895296475,2,2,4348,4.0,4,22.222222222222214,19.0,1.0000000000000002,1.0000000000000002,32.611111111111114,28.000000000000004,1.0000000000000002,1.0000000000000002,82.72222222222223,0.08275475536235481
417,52.149024540557335,100.0,13.402777777777777,13.335139739708632,3243.8197261108144,14,14,4362,4.0,4,14.285714285714292,18.999999999999996,0.9999999999999999,0.9999999999999999,33.642857142857146,28.000000000000014,0.9999999999999999,0.9999999999999999,81.21428571428571,0.08225963939255061
418,37.746947165230914,100.0,13.660714285714286,13.816792463735922,7785.000532356207,12,12,4380,4.0,4,44.44444444444444,19.0,1.0000000000000002,1.0000000000000002,28.666666666666668,28.000000000000004,1.0000000000000002,1.0000000000000002,69.66666666666667,0.08176748566730241
419,61.23785710867368,100.0,12.41666666666667,12.152116465419095,5329.483105832979,10,10,4385,4.0,4,20.0,23.799999999999997,1.0,1.0,40.400000000000006,49.60000000000001,1.0,1.0,93.60000000000002,0.0812782764637062
420,14.850442459564523,100.0,16.55,16.6637169362365,3080.022257399105,4,4,4397,4.0,4,25.0,21.999999999999996,0.9999999999999999,0.9999999999999999,29.916666666666668,41.50000000000001,0.9999999999999999,0.9999999999999999,77.08333333333334,0.08079199416489283
421,34.31249692303482,100.0,13.479166666666668,12.88195299156992,5251.023109251643,9,9,4408,4.0,4,45.45454545454546,19.727272727272727,0.9999999999999999,9.636363636363637,32.09090909090909,29.090909090909093,0.9999999999999999,31.0,80.81818181818183,0.08030862125939377
422,36.58807563716733,100.0,15.613636363636365,12.157346554038382,4544.2563780902265,6,6,4425,4.0,4,76.47058823529412,20.647058823529413,1.0,17.88235294117647,10.823529411764707,30.470588235294123,1.0,59.1764705882353,19.058823529411768,0.07982814034051029
423,66.0335265165346,100.0,12.588235294117645,8.46367349699101,8968.519923587926,4,4,4443,4.0,4,44.44444444444444,20.72222222222222,1.0000000000000002,24.944444444444443,6.722222222222222,30.5,1.0000000000000002,71.94444444444446,19.277777777777775,0.07935053410568675
424,51.61300331115175,100.0,13.347222222222221,10.2536975719412,6468.239157055197,10,10,4456,4.0,4,23.076923076923066,19.153846153846153,0.9999999999999999,30.384615384615387,0.9999999999999999,28.230769230769244,0.9999999999999999,86.3076923076923,0.9999999999999999,0.07887578535588755
425,36.8399530157615,100.0,12.884615384615387,12.589864062150017,4039.2844332298127,10,10,4468,4.0,4,92.3076923076923,18.999999999999996,0.9999999999999999,20.76923076923077,13.153846153846155,28.000000000000014,0.9999999999999999,63.615384615384606,24.846153846153847,0.0784038769949777
426,51.69064036036907,92.3076923076923,13.48076923076923,8.143800996879303,3937.562895769728,1,1,4470,4.0,4,100.0,21.000000000000004,1.0,17.0,13.5,31.000000000000007,1.0,62.0,19.5,0.07793479202910716
427,9.44565163671471,100.0,13.125,7.572472721421525,12888.23943999887,0,0,4482,4.0,4,100.0,33.15384615384615,0.9999999999999999,12.923076923076923,4.846153846153848,70.6923076923077,0.9999999999999999,46.30769230769231,7.000000000000001,0.07746851356609893
428,56.85897036750152,92.3076923076923,12.980769230769232,12.753844168473888,4665.7672007685715,0,0,4500,4.0,4,33.33333333333334,23.555555555555557,2.0000000000000004,32.833333333333336,8.500000000000002,39.44444444444444,5.500000000000001,85.61111111111111,20.222222222222225,0.07700502481484083
429,56.285650210165336,100.0,16.72222222222222,12.341388499693814,4117.963884444988,12,12,4504,4.0,4,75.0,19.0,7.000000000000001,17.750000000000004,1.0,28.000000000000004,28.000000000000004,46.5,1.0,0.07654430908468063
430,15.637815470154809,100.0,11.1875,7.601537748709922,11244.737019502281,1,1,4519,4.0,4,60.0,18.999999999999996,1.0,27.66666666666666,1.6666666666666667,28.000000000000014,1.0,77.46666666666665,2.0,0.07608634978482515
431,56.385152565921004,100.0,12.333333333333336,11.477438742397734,5184.21780946713,6,6,4524,4.0,4,0.0,19.0,1.0,32.2,2.6,28.000000000000004,1.0,81.19999999999999,3.4000000000000004,0.07563113042374282
432,11.128462021662871,100.0,13.700000000000001,12.810253188914189,8011.2014528000145,5,5,4532,4.0,4,62.5,19.0,1.0,28.374999999999993,5.500000000000001,28.000000000000004,1.0,69.24999999999999,21.250000000000004,0.07517863460856972
433,30.95390624732352,100.0,13.468750000000002,11.025390636151991,3511.1444774984193,3,3,4545,4.0,4,7.692307692307693,18.999999999999996,0.9999999999999999,35.69230769230769,6.076923076923079,28.000000000000014,0.9999999999999999,88.69230769230771,23.84615384615385,0.07472884604451929
434,33.94834061373213,100.0,15.442307692307693,13.465793298122735,5443.64249807628,12,12,4556,4.0,4,72.72727272727273,18.999999999999996,2.818181818181819,23.0,0.9999999999999999,28.000000000000007,3.727272727272727,64.0909090909091,0.9999999999999999,0.07428174853429562
435,43.77812749525951,100.0,11.454545454545455,9.914765165880256,4716.697285454508,3,3,4570,4.0,4,28.57142857142857,18.999999999999996,2.7142857142857144,32.0,1.4285714285714286,28.000000000000014,4.357142857142858,82.78571428571428,2.928571428571429,0.07383732597750996
436,41.62564159943872,100.0,13.785714285714285,12.677043810860186,6714.569272928721,10,10,4582,4.0,4,46.15384615384615,18.999999999999996,4.0769230769230775,27.307692307692307,0.9999999999999999,28.000000000000014,9.000000000000002,81.92307692307692,0.9999999999999999,0.0733955623701012
437,39.14446328473344,92.3076923076923,12.846153846153848,10.884968548490194,4020.275972229473,7,7,4598,4.0,4,56.25,19.0,1.0,31.125000000000004,1.0,28.000000000000004,1.0,72.8125,1.0,0.07295644180375935
438,61.75584247990561,100.0,13.03125,12.800328166863334,5919.479816312105,7,7,4609,4.0,4,100.0,28.909090909090914,4.636363636363637,13.181818181818183,5.818181818181819,51.81818181818182,10.454545454545459,30.272727272727273,9.636363636363637,0.07251994846535278
439,51.18554202992289,100.0,13.136363636363638,10.346842333567006,5643.97706036239,0,0,4624,4.0,4,53.333333333333336,26.400000000000002,2.666666666666667,19.600000000000005,1.0,43.133333333333326,5.333333333333334,65.93333333333334,1.0,0.07208606663635872
440,44.98681785333953,100.0,12.41666666666667,11.140404770356575,9942.746304933584,7,7,4631,4.0,4,37.5,19.0,1.0,24.0,1.0,28.000000000000004,1.0,71.875,1.0,0.07165478069229726
441,18.873066057453148,87.5,11.250000000000002,10.50483175514936,8529.323213499993,5,5,4647,4.0,4,68.75,19.25,1.0,21.3125,3.9375,28.375000000000007,1.0,65.56249999999999,10.062500000000002,0.07122607510216855
442,59.761731147532714,100.0,11.375000000000002,9.142226775973503,8361.595763624791,5,5,4661,4.0,4,57.142857142857146,35.285714285714285,2.4285714285714293,4.42857142857143,4.571428571428572,75.85714285714286,3.5000000000000004,16.42857142857143,10.285714285714288,0.07079993442789378
443,51.19966265693298,100.0,11.678571428571429,13.810327007302439,5154.6576202147535,6,6,4678,4.0,4,58.82352941176471,39.1764705882353,1.0,16.411764705882355,7.117647058823529,77.29411764705881,1.0,67.70588235294117,13.117647058823525,0.07037634332375904
444,62.954586158092965,100.0,15.926470588235295,14.696889886092212,5814.248897295329,7,7,4685,4.0,4,85.71428571428572,35.57142857142857,1.0,3.571428571428571,7.7142857142857135,82.14285714285714,1.0,12.571428571428573,17.0,0.06995528653586279
445,29.123582187121443,100.0,11.964285714285715,13.935322918469312,3619.5636912847735,1,1,4693,4.0,4,37.5,40.25,1.0,7.750000000000002,14.750000000000002,94.0,1.0,31.375000000000004,28.749999999999996,0.06953674890156644
446,25.825004905651106,100.0,15.937499999999998,14.895812893120407,2872.443085750092,5,5,4702,4.0,4,66.66666666666667,36.00000000000001,1.0,6.555555555555556,10.555555555555555,76.88888888888889,1.0,21.777777777777782,21.555555555555557,0.06912071534894847
447,36.618018603884146,100.0,13.527777777777777,13.822153318947617,7787.227399444318,3,3,4716,4.0,4,100.0,36.85714285714286,0.9999999999999999,9.0,5.571428571428571,63.7142857142857,0.9999999999999999,28.499999999999996,8.071428571428573,0.06870717089626172
448,63.8914834966582,100.0,13.107142857142856,14.186944055575692,5694.603360714869,0,0,4731,4.0,4,100.0,23.266666666666673,1.6666666666666667,5.333333333333334,17.666666666666668,39.53333333333334,2.7333333333333334,19.933333333333323,27.866666666666667,0.06829610065139359
449,69.3683784364343,100.0,11.983333333333336,9.514714585701547,5723.8705609323615,0,0,4736,4.0,4,100.0,28.800000000000004,6.4,1.0,29.200000000000003,62.60000000000001,14.799999999999999,1.0,62.0,0.06788748981133014
450,24.326081265447954,100.0,16.35,12.826124897013639,3502.0360107999295,0,0,4752,4.0,4,93.75,28.1875,5.9375,1.7500000000000002,25.0625,64.125,12.874999999999998,4.375,52.31250000000001,0.06748132366162268
451,76.25471871245347,100.0,15.234375,11.865169349055272,5888.343181126402,1,1,4766,4.0,4,92.85714285714286,33.857142857142854,0.9999999999999999,12.999999999999998,21.285714285714285,72.92857142857143,0.9999999999999999,52.14285714285714,43.142857142857146,0.0670775875758582
452,65.47148015858876,100.0,17.28571428571429,12.210761527169625,3885.0744792138617,1,1,4780,4.0,4,64.28571428571428,39.785714285714285,0.9999999999999999,10.714285714285714,7.571428571428572,79.35714285714288,0.9999999999999999,39.785714285714285,11.714285714285715,0.0666762670151324
453,54.35737918746125,100.0,14.767857142857146,15.10147812509226,6881.75382999907,5,5,4793,4.0,4,100.0,33.46153846153847,4.230769230769231,13.153846153846155,2.8461538461538467,70.46153846153847,7.846153846153844,43.15384615384615,6.307692307692308,0.06627734752752627
454,60.01696269522933,100.0,13.423076923076922,12.905223858386345,5548.852430463459,0,0,4808,4.0,4,86.66666666666667,33.93333333333334,4.000000000000001,15.733333333333333,3.933333333333334,61.26666666666668,8.800000000000002,46.80000000000001,6.133333333333332,0.06588081474758567
455,68.6159370640309,100.0,14.400000000000004,12.52013985770911,6308.436161533852,2,2,4815,4.0,4,50.0,39.75,2.25,3.25,1.0,84.5,2.875,11.125000000000002,1.0,0.06548665439580388
456,24.080792914938492,87.5,11.5625,16.440144419740673,4966.2258423750245,4,4,4830,4.0,4,0.0,44.6,2.8666666666666676,1.0,1.0,95.66666666666667,3.8,1.0,1.0,0.06509485227810759
457,40.068080377054876,100.0,12.366666666666665,18.62648805098916,4601.242310934079,15,15,4833,4.0,4,100.0,33.5,1.0,1.0,1.0,59.75,1.0,1.0,1.0,0.06470539428534554
458,15.561990751153042,75.0,9.125000000000002,14.07291281149713,4969.4231782505085,0,0,4837,4.0,4,80.0,40.599999999999994,1.7999999999999998,1.0,1.0,82.0,2.2,1.0,1.0,0.06431826639278064
459,16.86367684803954,80.0,11.099999999999998,17.039589294874165,3128.7574796006083,1,1,4847,4.0,4,10.0,46.6,2.0,5.0,0.9999999999999999,97.00000000000001,2.5,7.999999999999999,0.9999999999999999,0.06393345465958478
460,28.624482143618252,100.0,13.65,19.085059521272495,3334.229101600067,9,9,4866,4.0,4,73.6842105263158,39.78947368421053,5.000000000000001,4.315789473684211,3.105263157894737,73.8421052631579,8.000000000000002,9.210526315789474,4.6842105263157885,0.06355094522833689
